_id,_rev,Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row,topic,payload,qos,retain
09f28bd858e09744d8996b8da49a49f6,1-5431c9660e2746aa696dc05cfaa2ea6f,2018-8-14,Tamanduateí,-23.5929,-46.5897,52846,86,50,28,32,29,38,39,9,NORMAL,3104.0,,,,
09f28bd858e09744d8996b8da49c3d34,1-73c6e902923ac0574a4bffe21737c6e4,2018-9-24,Moema,-23.5489,-46.6388,17012,86,34,13,7,43,11,5,11,NORMAL,16824.0,,,,
09f28bd858e09744d8996b8da49fd9a6,1-967d5b42ffdada4f39a218bdd2ec8205,2018-10-21,Tamanduateí,-23.5929,-46.5897,50399,27,11,11,43,14,36,20,17,NORMAL,3171.0,,,,
09f28bd858e09744d8996b8da4a28482,1-6115449d779d6c10c49431ef6502cc62,2018-11-26,Tamanduateí,-23.5929,-46.5897,50477,37,12,17,16,4,32,12,8,REABASTECER,3206.0,,,,
09f28bd858e09744d8996b8da4a93b41,1-854c863a666aacbf37bb210e1ae7f441,2018-5-18,Consolação,-23.5581,-46.6606,113966,21,59,34,10,8,12,36,32,NORMAL,2298.0,,,,
09f28bd858e09744d8996b8da4ad40d1,1-a892787539b98842885fd608cf92b7a0,2019-4-26,Tamanduateí,-23.5929,-46.5897,51675,8,29,6,43,21,21,12,17,NORMAL,3356.0,,,,
09f28bd858e09744d8996b8da4b136e5,1-929caf7d2fb63a04b6284827752cc8d3,2018-2-30,Paraíso,-23.57677,-46.63933,72345,24,46,40,16,18,21,19,35,NORMAL,60.0,,,,
09f28bd858e09744d8996b8da4c0c1e9,1-c9cb1bc00faf88184780ffae648dd95e,2019-12-18,Tamanduateí,-23.5929,-46.5897,52287,73,16,8,39,5,22,40,29,REABASTECER,3588.0,,,,
09f28bd858e09744d8996b8da4c1b667,1-ea7a32ce00aa1b7e17e6871fd472b2ac,2019-3-4,Consolação,-23.5581,-46.6606,111635,7,55,23,11,40,22,43,15,NORMAL,2584.0,,,,
09f28bd858e09744d8996b8da4c687d6,1-ae4a092c689bc11b0d05a5aa6f215fa0,2019-5-2,Consolação,-23.5581,-46.6606,112349,56,28,12,43,37,13,22,37,NORMAL,2642.0,,,,
09f28bd858e09744d8996b8da4d9e5ac,1-2f5e98f28755754aa89f5ba5e6a812f8,2018-11-26,Sé,-23.55,-46.6333,192808,44,11,24,12,30,26,29,20,NORMAL,3926.0,,,,
09f28bd858e09744d8996b8da4ddfd11,1-bc2f7db9233ee0a2884a90d6e0bc4331,2019-1-25,Sé,-23.55,-46.6333,192567,23,44,65,18,15,4,28,43,NORMAL,3985.0,,,,
09f28bd858e09744d8996b8da4de4aba,1-a3166d6f72e37647c77ef07aa38f93e7,2019-10-24,Paraíso,-23.57677,-46.63933,72001,23,42,65,41,30,12,34,37,NORMAL,654.0,,,,
09f28bd858e09744d8996b8da4eeb5ae,1-83e7c93028f3e7fff886fc50e5ada5b8,2018-5-26,Brigadeiro,-23.5683,-46.6482,49746,36,57,5,8,33,22,23,25,REABASTECER,866.0,,,,
09f28bd858e09744d8996b8da4f2f25e,1-1f39ec0c32595f83c88012a861f563a9,2018-12-5,Tamanduateí,-23.5929,-46.5897,50217,38,13,20,28,8,35,19,15,NORMAL,3215.0,,,,
09f28bd858e09744d8996b8da4f34012,1-1650b96a7e20f49b9d51d2eb908b49fc,2018-12-7,Tamanduateí,-23.5929,-46.5897,50917,20,7,4,23,43,31,10,6,NORMAL,3217.0,,,,
09f28bd858e09744d8996b8da4f68a9b,1-f2ab84a2443ec26444dea5fe2ae15c82,2018-9-12,Brigadeiro,-23.5683,-46.6482,49335,66,48,58,10,10,20,13,17,NORMAL,972.0,,,,
09f28bd858e09744d8996b8da4f791f1,1-8bc8de18210516b8870a8cf18c9bf609,2018-9-27,Brigadeiro,-23.5683,-46.6482,47690,86,32,28,20,33,11,37,4,NORMAL,987.0,,,,
0a00dc9cebb531dba268195eab08335d,1-79875842217dd7199e70073707c9d6d6,2018-4-9,Brigadeiro,-23.5683,-46.6482,48903,86,57,17,13,28,18,37,39,NORMAL,819.0,,,,
0a00dc9cebb531dba268195eab0ae29f,1-35eafd1372590d7ef1b2b7ca324627ac,2018-3-22,Vila Mariana,-23.5895,-46.6346,23248,86,27,24,12,31,41,32,18,NORMAL,13762.0,,,,
0a00dc9cebb531dba268195eab1687d9,1-96c3b48242409b2921b6cb6f95ac99c6,2018-9-6,Vila Mariana,-23.5895,-46.6346,22896,56,65,17,30,29,29,27,39,NORMAL,13926.0,,,,
0a00dc9cebb531dba268195eab200ead,1-956d1ee9dec1570ad4058455125e6a90,2019-3-14,Brigadeiro,-23.5683,-46.6482,49477,16,44,27,12,23,9,3,4,REABASTECER,1154.0,,,,
0a00dc9cebb531dba268195eab3b4ab8,1-68537ed49b1b1a7f5745650cd6aaace4,2018-8-10,Campo Belo,-23.6188,-46.6823,26412,2,29,50,34,43,28,43,38,REABASTECER,15340.0,,,,
0a00dc9cebb531dba268195eab450bfd,1-9a2ad1b26b3dc836a0291b0543ee4d23,2018-5-15,Brooklin,-23.6263,-46.6878,29934,12,33,6,8,35,32,25,28,NORMAL,14535.0,,,,
0a00dc9cebb531dba268195eab4d186a,1-5df3f8e23ecd4911896a1f3f40268d1b,2018-11-6,Trianon-Masp,-23.5634,-46.6544,43813,25,58,45,33,16,26,11,27,NORMAL,1746.0,,,,
0a00dc9cebb531dba268195eab50170e,1-c931ca2e93c571716f95bac2e766a89b,2019-5-13,Campo Belo,-23.6188,-46.6823,26653,40,31,50,13,8,41,38,37,NORMAL,15613.0,,,,
0a00dc9cebb531dba268195eab5d7a34,1-50b5db3af961f3859d34b166b4ed4b43,2019-6-24,Trianon-Masp,-23.5634,-46.6544,44915,64,57,29,34,41,6,35,2,REABASTECER,1974.0,,,,
0a00dc9cebb531dba268195eab5db484,1-e920ef10dec29ed165976bf8952d71f6,2019-4-27,Brooklin,-23.6263,-46.6878,28690,37,19,19,43,37,13,36,17,NORMAL,14877.0,,,,
0a00dc9cebb531dba268195eab5dd3ff,1-7741201fa3736f1b7c787cdd80a3acd0,2019-11-25,Campo Belo,-23.6188,-46.6823,26804,34,50,38,10,24,5,43,15,REABASTECER,15805.0,,,,
0a00dc9cebb531dba268195eab671969,1-c16ddff0db3edccf04f0fccd5275002c,2019-10-27,Trianon-Masp,-23.5634,-46.6544,44367,73,29,28,33,19,15,43,39,NORMAL,2097.0,,,,
0a00dc9cebb531dba268195eab6ea723,1-ee52822e637704841a7ec8028adf6155,2018-6-30,Eucaliptos,-23.61,-46.6686,25468,55,10,39,28,41,4,11,32,NORMAL,16020.0,,,,
0a00dc9cebb531dba268195eab7129a5,1-dfc6bd0ebcc69e9c8796d643410eb783,2018-3-16,Consolação,-23.5581,-46.6606,114108,42,56,12,32,3,28,18,27,REABASTECER,2236.0,,,,
0a00dc9cebb531dba268195eab71dc5a,1-1aa18f770a77019e308bb371e76e025b,2018-8-15,Eucaliptos,-23.61,-46.6686,22405,14,25,45,23,29,27,43,6,NORMAL,16065.0,,,,
0a00dc9cebb531dba268195eab79252f,1-48485276a80645240f07b64f910d6d74,2018-11-24,Eucaliptos,-23.61,-46.6686,22606,77,31,17,43,16,10,11,18,NORMAL,16164.0,,,,
0a00dc9cebb531dba268195eab882bf3,1-d0c3c3b3863d62367baea0728ef70928,2019-5-20,Eucaliptos,-23.61,-46.6686,22086,66,23,41,42,17,39,37,32,NORMAL,16340.0,,,,
0a00dc9cebb531dba268195eab8c2730,1-3dfc2bb1748ddc8905fac10a74065a8e,2018-12-20,Campo Belo,-23.6188,-46.6823,24171,46,32,57,17,21,8,37,29,NORMAL,15470.0,,,,
0a00dc9cebb531dba268195eab91896f,1-cdaac3d841e434f04f74ed83fe814763,2019-5-8,Consolação,-23.5581,-46.6606,113784,77,3,35,27,10,36,41,11,REABASTECER,2648.0,,,,
0a00dc9cebb531dba268195eaba2f83e,1-633537778b681a870aef2e0a11cc74a9,2019-12-28,Consolação,-23.5581,-46.6606,113624,42,49,25,15,11,7,30,20,NORMAL,2878.0,,,,
0a00dc9cebb531dba268195eaba52290,1-044139bf79af24db1f572d74d0f0a560,2018-6-10,Moema,-23.5489,-46.6388,19530,78,32,31,20,41,26,31,8,NORMAL,16720.0,,,,
0a00dc9cebb531dba268195eaba8a1ed,1-7790bf717dfcff194cbedd6d544c7da5,2018-3-12,Tamanduateí,-23.5929,-46.5897,51881,14,40,38,43,12,35,31,16,NORMAL,2952.0,,,,
0a00dc9cebb531dba268195eabae89d9,1-81d04ff3a8e02db7752e23f46cf7d1c0,2018-10-16,Moema,-23.5489,-46.6388,19035,40,17,0,23,40,39,43,13,NORMAL,16846.0,,,,
0a00dc9cebb531dba268195eabaeee72,1-9cf6d30df6124a27ef5c649a13417e31,2018-3-29,Eucaliptos,-23.61,-46.6686,22592,4,49,65,17,29,39,27,30,REABASTECER,15929.0,,,,
0a00dc9cebb531dba268195eabb3043d,1-23dd90c7185dc80c767d948319992228,2018-5-26,Eucaliptos,-23.61,-46.6686,25327,64,39,5,20,6,32,22,10,REABASTECER,15986.0,,,,
0a00dc9cebb531dba268195eabb57afe,1-f68304e7db611d2e032bb220a0b2c43f,2018-6-23,Eucaliptos,-23.61,-46.6686,22465,45,57,19,11,24,21,37,24,NORMAL,16013.0,,,,
0a00dc9cebb531dba268195eabc24d5f,1-b3273cf2ae10987662aed4205aed1291,2018-4-16,Paraíso,-23.57677,-46.63933,71355,6,24,57,22,31,6,4,8,NORMAL,106.0,,,,
0a00dc9cebb531dba268195eabcab7ef,1-4fa32d6eeb1691eb0bc5686bc2b8f37a,2019-4-24,Eucaliptos,-23.61,-46.6686,24111,58,57,29,39,32,23,18,43,NORMAL,16314.0,,,,
0a00dc9cebb531dba268195eabcd29b9,1-e4c638e605b185e8186fd236fb9b2733,2019-6-1,Eucaliptos,-23.61,-46.6686,23846,55,26,40,38,14,43,39,32,NORMAL,16351.0,,,,
0a00dc9cebb531dba268195eabd57f3e,1-b97a791ebb351923bc7b996db16f6892,2019-9-30,Eucaliptos,-23.61,-46.6686,22271,25,48,12,27,32,43,27,15,NORMAL,16470.0,,,,
0a00dc9cebb531dba268195eabe084a8,1-206523232ff8b60bce423bf4b17d5eb8,2018-5-7,Sé,-23.55,-46.6333,191641,76,44,57,40,27,33,15,14,NORMAL,3727.0,,,,
0a00dc9cebb531dba268195eabe2a4f3,1-f368381ed67590bf37d329164417baa6,2019-6-22,Paraíso,-23.57677,-46.63933,72322,66,45,12,10,28,3,11,43,REABASTECER,532.0,,,,
0a00dc9cebb531dba268195eabeacb73,1-e12ec3f101550aa59c6498ed7ef97ddb,2019-10-6,Paraíso,-23.57677,-46.63933,70982,24,36,7,18,7,13,13,16,NORMAL,636.0,,,,
0a00dc9cebb531dba268195eabf3efe0,1-5d83a726e7ed385a7e79a9db8a995076,2019-2-7,Sé,-23.55,-46.6333,192381,86,34,50,31,13,5,19,43,REABASTECER,3997.0,,,,
0a00dc9cebb531dba268195eabf6366f,1-d79fccbea1580f9ce307df4072726f73,2019-9-15,Hospital São Paulo,-23.5984,-46.6455,23990,28,40,28,22,6,18,26,18,REABASTECER,16911.0,,,,
0a55b0515b3d0416a96e4194a400bcef,1-fee92c1a6d07e932d40ee3ea86605ea0,2018-5-18,Campo Belo,-23.6188,-46.6823,23493,36,12,29,11,25,39,43,19,NORMAL,15258.0,,,,
0a55b0515b3d0416a96e4194a40107a2,1-009089c04fbb648a73211484cbbe1e33,2018-6-2,Campo Belo,-23.6188,-46.6823,25168,76,45,65,22,17,31,27,5,NORMAL,15272.0,,,,
0a55b0515b3d0416a96e4194a40357e7,1-08e695f095b0a2106c0fff6b578b900e,2018-10-5,Campo Belo,-23.6188,-46.6823,23495,66,23,14,18,11,20,7,34,NORMAL,15395.0,,,,
0a55b0515b3d0416a96e4194a4105264,1-bd0d6fb675c3170006ee029cd6fd84bb,2018-6-1,Eucaliptos,-23.61,-46.6686,22241,7,65,39,40,30,17,41,30,REABASTECER,15991.0,,,,
0a55b0515b3d0416a96e4194a4189e00,1-b91232d893f373808a4eaebdd58e1dbc,2019-6-30,Eucaliptos,-23.61,-46.6686,22846,17,19,24,31,24,16,43,43,NORMAL,16380.0,,,,
0a55b0515b3d0416a96e4194a41ccf6e,1-f6a6cded2da52c419c7845138b35d362,2018-1-25,Moema,-23.5489,-46.6388,17071,31,46,34,8,26,40,26,43,NORMAL,16585.0,,,,
0a55b0515b3d0416a96e4194a41e3458,1-80d2249074e51826658f415930246d3a,2018-3-24,Moema,-23.5489,-46.6388,20250,53,29,49,17,8,24,32,9,NORMAL,16644.0,,,,
0a55b0515b3d0416a96e4194a42070e4,1-13602d40d04e4b71f12f9df686cff08e,2018-7-1,Moema,-23.5489,-46.6388,17286,51,37,32,41,43,43,32,43,NORMAL,16741.0,,,,
0a55b0515b3d0416a96e4194a427c687,1-3cfc55b10e85759628495e4f680ae3b6,2018-1-17,Paraíso,-23.57677,-46.63933,71466,19,43,13,23,14,5,27,24,REABASTECER,17.0,,,,
0a55b0515b3d0416a96e4194a428827a,1-7e350b5136bcc8f2d64b5f44da24b93a,2018-2-13,Paraíso,-23.57677,-46.63933,73301,18,16,33,24,38,32,4,13,REABASTECER,43.0,,,,
0a55b0515b3d0416a96e4194a431a858,1-f774b2017cb6547c016a4f970d4ccad3,2019-4-29,Paraíso,-23.57677,-46.63933,73106,79,7,48,28,20,36,35,5,NORMAL,479.0,,,,
0a55b0515b3d0416a96e4194a44a7912,1-f19388fa1d37736e1a74d44ae11236e3,2018-8-12,Trianon-Masp,-23.5634,-46.6544,43507,8,37,11,33,22,32,37,43,REABASTECER,1662.0,,,,
0a55b0515b3d0416a96e4194a451c7ae,1-08f2f8111a7a3610f6dc7532ea680811,2019-6-23,Trianon-Masp,-23.5634,-46.6544,42756,77,65,37,39,43,9,38,7,NORMAL,1973.0,,,,
0a55b0515b3d0416a96e4194a4540a96,1-4a5967409f7d00e10071b9dd7805a9c4,2019-9-27,Trianon-Masp,-23.5634,-46.6544,42738,17,32,36,11,43,29,37,43,NORMAL,2067.0,,,,
0a55b0515b3d0416a96e4194a4570709,1-82f20338bd4299e4bec0583a19916632,2018-1-24,Consolação,-23.5581,-46.6606,112785,35,45,32,17,36,27,21,39,NORMAL,2184.0,,,,
0a55b0515b3d0416a96e4194a45f7388,1-0325e60abd5d9bdddcdd1d76949733ad,2019-2-15,Consolação,-23.5581,-46.6606,111844,23,55,32,29,24,38,37,39,NORMAL,2565.0,,,,
0a55b0515b3d0416a96e4194a4634988,1-658a7484a118c2601059c6314d066a6d,2019-8-6,Consolação,-23.5581,-46.6606,115251,47,11,19,9,23,17,3,43,NORMAL,2736.0,,,,
0a55b0515b3d0416a96e4194a46aa038,1-7497fe5058eeafd14014c7a5178f900c,2018-6-26,Tamanduateí,-23.5929,-46.5897,49688,74,42,45,6,25,32,40,28,REABASTECER,3056.0,,,,
0a55b0515b3d0416a96e4194a46d5d96,1-953512b3936a729f5fdcf50946ebcd38,2018-11-8,Tamanduateí,-23.5929,-46.5897,50105,34,51,16,25,34,35,41,34,NORMAL,3188.0,,,,
0a55b0515b3d0416a96e4194a47cd632,1-1844be8898542ffc93e197847bda752a,2018-10-17,Sé,-23.55,-46.6333,191644,67,10,26,7,4,5,13,43,REABASTECER,3887.0,,,,
0a55b0515b3d0416a96e4194a47ce0a9,1-4b53c313fdb4101788d397edfdca4e4f,2018-10-19,Sé,-23.55,-46.6333,192101,51,65,10,7,40,38,7,38,NORMAL,3889.0,,,,
0a55b0515b3d0416a96e4194a47ff39b,1-7f73dbd3aa74e1c0d3101a863879424b,2019-3-8,Sé,-23.55,-46.6333,194937,45,65,38,40,6,37,27,43,NORMAL,4028.0,,,,
0a55b0515b3d0416a96e4194a486ce8b,1-2db9bf8b97dea344657cfae7d592864e,2019-12-16,Sé,-23.55,-46.6333,192097,9,25,50,14,43,15,39,10,REABASTECER,4306.0,,,,
0a55b0515b3d0416a96e4194a49073bc,1-814c875f2d897796813ecc3cc3913751,2019-4-5,Brás,-23.5451,-46.6162,70811,11,11,5,43,15,43,43,37,NORMAL,4775.0,,,,
0a55b0515b3d0416a96e4194a4953a53,1-08db7f64de9e8c3af0f3db3698f59ddd,2019-11-24,Brás,-23.5451,-46.6162,72918,77,20,2,21,29,20,18,34,NORMAL,5004.0,,,,
0a55b0515b3d0416a96e4194a4a5b10a,1-01689738b80ca65c588d1c6ef122dc21,2019-10-29,Barra Funda,-23.5542,-46.6707,150519,74,48,55,25,31,41,12,37,NORMAL,5699.0,,,,
0a55b0515b3d0416a96e4194a4ae5244,1-edd7e542476ee2e4c12c051ee4aa03cf,2019-2-15,Tatuapé,-23.5402,-46.5765,67167,46,10,45,43,22,23,39,35,NORMAL,6165.0,,,,
0a55b0515b3d0416a96e4194a4b71374,1-46a5783936b0c07d1c154abdeb33a646,2018-3-15,República,-23.5436,-46.6434,108454,53,41,36,22,38,28,5,43,REABASTECER,6555.0,,,,
0a55b0515b3d0416a96e4194a4b85a68,1-25ca9d8c878859edbd81a0139f4dfd97,2018-6-8,República,-23.5436,-46.6434,108827,16,13,54,25,20,5,41,15,REABASTECER,6638.0,,,,
0a55b0515b3d0416a96e4194a4b9c87a,1-7fa834bae703058898367b213fde81b7,2018-8-7,República,-23.5436,-46.6434,110339,31,12,38,33,35,18,15,43,NORMAL,6697.0,,,,
0a55b0515b3d0416a96e4194a4bc2f60,1-ded058874a3d048fbc934f8d7f3ea04f,2018-11-28,República,-23.5436,-46.6434,107221,73,45,33,35,27,15,43,23,NORMAL,6808.0,,,,
0a55b0515b3d0416a96e4194a4bce409,1-5ee6219f97f3f0c5b1af534bc83a9931,2018-12-29,República,-23.5436,-46.6434,110997,39,57,28,14,23,36,4,17,NORMAL,6839.0,,,,
0a55b0515b3d0416a96e4194a4c515ce,1-ebbb4a7dcdf2a3cec378d2d7d1d494c6,2018-1-21,Higienópolis-Mackenzie,-23.5488,-46.6519,91119,51,6,48,22,4,19,10,43,REABASTECER,7221.0,,,,
0a55b0515b3d0416a96e4194a4c7b6e7,1-5c1d936252c77e97e1f953c1e933970c,2018-5-28,Higienópolis-Mackenzie,-23.5488,-46.6519,93518,86,61,28,39,8,17,33,34,NORMAL,7348.0,,,,
0a55b0515b3d0416a96e4194a4cbf764,1-76ce3373eca70c73f60febd94a9bae68,2018-12-8,Higienópolis-Mackenzie,-23.5488,-46.6519,92556,26,59,25,16,7,10,14,29,NORMAL,7538.0,,,,
0a55b0515b3d0416a96e4194a4d755c5,1-42a866ece8e1c603709c029437ea8404,2018-6-28,Faria Lima,-23.5675,-46.6929,54748,31,33,65,8,39,21,19,22,NORMAL,8098.0,,,,
0a55b0515b3d0416a96e4194a4d82b6b,1-dbf1ed36d72873c269bab9ae6d867cc0,2018-8-12,Faria Lima,-23.5675,-46.6929,54033,34,43,24,15,22,13,7,22,NORMAL,8142.0,,,,
0a55b0515b3d0416a96e4194a4d85f99,1-c7be3d526b05c18599c2cc9870f34b22,2018-8-23,Faria Lima,-23.5675,-46.6929,53893,16,52,17,19,22,16,2,21,REABASTECER,8153.0,,,,
0a55b0515b3d0416a96e4194a4e5afcf,1-39d01aefd4f519c748af808dd7667676,2018-5-27,Pinheiros,-23.5664,-46.703,78991,25,31,47,6,43,5,9,36,REABASTECER,8787.0,,,,
0a55b0515b3d0416a96e4194a4f0fea1,1-232b178206f4de88b0495b19ea6e9fbf,2019-10-3,Pinheiros,-23.5664,-46.703,78359,47,44,34,5,41,20,24,19,REABASTECER,9273.0,,,,
0a55b0515b3d0416a96e4194a4f3e055,1-0b90a6271ecdd5af4566ae6cd179525d,2018-2-25,Butantã,-23.5844,-46.7252,66765,76,5,26,9,14,18,43,37,NORMAL,9415.0,,,,
0a55b0515b3d0416a96e4194a4f45a25,1-0fa3397cde7dc3d247dfa37ee58c2e44,2018-3-21,Butantã,-23.5844,-46.7252,64457,79,44,35,25,33,23,15,17,NORMAL,9441.0,,,,
0a55b0515b3d0416a96e4194a4f823b2,1-beffef6d228a7aeb96092691e132c1c4,2018-9-26,Butantã,-23.5844,-46.7252,64260,47,59,13,32,16,12,16,8,NORMAL,9626.0,,,,
0a6e33077b4f2fa038f4ede5b1084416,1-7e89b7e07145b3de2076837fc456d985,2018-4-14,República,-23.5436,-46.6434,107396,43,62,31,32,11,24,22,24,NORMAL,6584.0,,,,
0a6e33077b4f2fa038f4ede5b11a6afa,1-8d81647f80751f599ff46bc7a176e9f9,2019-6-6,República,-23.5436,-46.6434,108104,58,47,56,30,35,34,15,43,NORMAL,6996.0,,,,
0a6e33077b4f2fa038f4ede5b11e0054,1-549606d3a5ddf04c7435f62131ebaeac,2019-7-13,República,-23.5436,-46.6434,109524,29,17,55,34,16,41,38,22,NORMAL,7033.0,,,,
0a6e33077b4f2fa038f4ede5b12a1937,1-cad46d7ea847e14bc2fee9e43c0b51a0,2019-12-1,República,-23.5436,-46.6434,109422,75,35,35,35,17,13,2,43,REABASTECER,7171.0,,,,
0a6e33077b4f2fa038f4ede5b13cf75e,1-5fa2bb6ae7ec3567d7bd04a5d50a614d,2018-1-28,Higienópolis-Mackenzie,-23.5488,-46.6519,91344,75,31,6,39,26,33,25,9,NORMAL,7228.0,,,,
0a6e33077b4f2fa038f4ede5b13d752a,1-c0dbabb488f75e0f9e94ecf29a5086fe,2018-7-19,Higienópolis-Mackenzie,-23.5488,-46.6519,89980,5,2,14,39,15,29,11,4,NORMAL,7399.0,,,,
0a6e33077b4f2fa038f4ede5b14134f7,1-90f753ff6274f3dfc97f6a5563dae654,2018-9-1,Higienópolis-Mackenzie,-23.5488,-46.6519,90666,23,16,61,11,18,24,24,7,NORMAL,7441.0,,,,
0a6e33077b4f2fa038f4ede5b1507243,1-57b9a76031cc7d287cc67cb06389f4d8,2019-2-29,Higienópolis-Mackenzie,-23.5488,-46.6519,91794,19,58,4,27,5,38,21,7,NORMAL,7619.0,,,,
0a6e33077b4f2fa038f4ede5b1537843,1-0f7b0aff003763423323f782e3288a06,2019-4-2,Higienópolis-Mackenzie,-23.5488,-46.6519,90141,35,44,52,22,43,26,28,43,NORMAL,7652.0,,,,
0a6e33077b4f2fa038f4ede5b15873cb,1-6e6eb1fcce4ce6e63984f3b64ca0088b,2019-5-27,Higienópolis-Mackenzie,-23.5488,-46.6519,90937,86,25,6,33,30,30,35,22,REABASTECER,7707.0,,,,
0a6e33077b4f2fa038f4ede5b1595091,1-9ac55a17035cc2cd2b5249bb74437108,2019-6-9,Higienópolis-Mackenzie,-23.5488,-46.6519,93207,67,4,42,43,17,23,27,11,REABASTECER,7719.0,,,,
0a6e33077b4f2fa038f4ede5b15d34bc,1-734279e6de8febd28c0267d5973a0555,2019-2-13,Higienópolis-Mackenzie,-23.5488,-46.6519,92883,77,42,45,43,27,13,8,28,NORMAL,7603.0,,,,
0a6e33077b4f2fa038f4ede5b16444ae,1-39960e46cbf7923e8378c5f4e1e96b93,2019-4-8,Higienópolis-Mackenzie,-23.5488,-46.6519,91091,57,56,5,14,24,11,2,17,REABASTECER,7658.0,,,,
0a6e33077b4f2fa038f4ede5b172e5cd,1-15773c95c29f6446d489c6432a0c8c3d,2019-10-8,Higienópolis-Mackenzie,-23.5488,-46.6519,93411,18,22,38,36,25,27,8,34,NORMAL,7838.0,,,,
0a6e33077b4f2fa038f4ede5b17c5e52,1-854a1473935f3214810ae1cdef5e43ca,2018-1-29,Faria Lima,-23.5675,-46.6929,54527,86,41,65,14,43,7,17,24,NORMAL,7949.0,,,,
0a6e33077b4f2fa038f4ede5b18894aa,1-5762b9edea5d3f8c2102ea46e7ebdbc0,2018-8-1,Faria Lima,-23.5675,-46.6929,53434,64,48,34,9,26,7,13,26,NORMAL,8131.0,,,,
0a6e33077b4f2fa038f4ede5b18c4b44,1-19aceec25d71689baa59d82c5f1f2232,2019-3-13,Faria Lima,-23.5675,-46.6929,54154,65,42,59,15,38,37,17,8,NORMAL,8353.0,,,,
0a6e33077b4f2fa038f4ede5b19b36b6,1-324b4c158477ae43c20db00f8c16b49e,2019-4-1,Faria Lima,-23.5675,-46.6929,51203,70,65,56,37,5,35,32,19,REABASTECER,8371.0,,,,
0a6e33077b4f2fa038f4ede5b19f1450,1-2b528ec2751776e5990e7abd0976549a,2019-4-14,Faria Lima,-23.5675,-46.6929,54843,39,48,25,35,38,29,28,15,NORMAL,8384.0,,,,
0a6e33077b4f2fa038f4ede5b1a87316,1-63ac1f6835d53a148a8b9af2f9a0fe45,2018-2-24,Pinheiros,-23.5664,-46.703,76578,68,63,35,9,5,14,34,19,REABASTECER,8694.0,,,,
0a6e33077b4f2fa038f4ede5b1b4ae63,1-83057a66e60df2f7210fb4594dfd59f3,2019-12-19,Faria Lima,-23.5675,-46.6929,54135,44,16,25,12,35,14,12,4,REABASTECER,8629.0,,,,
0a6e33077b4f2fa038f4ede5b1b521c4,1-2cd0c0bc9d041c04c5c62a11f8ddcc88,2018-7-21,Pinheiros,-23.5664,-46.703,79712,28,28,20,27,16,28,15,34,NORMAL,8841.0,,,,
0a6e33077b4f2fa038f4ede5b1baff9e,1-0d746bc719e8c3be13100767de2b0ae3,2018-3-9,Pinheiros,-23.5664,-46.703,76466,9,42,55,39,33,15,18,43,REABASTECER,8709.0,,,,
0a6e33077b4f2fa038f4ede5b1c52392,1-6220c772b99cb3ce9bb4a2f268d5cfcd,2018-7-5,Pinheiros,-23.5664,-46.703,78069,15,54,56,35,32,29,34,16,NORMAL,8825.0,,,,
0a6e33077b4f2fa038f4ede5b1dbff32,1-d1065525ec76df50331e3ff43cabf793,2019-11-4,Pinheiros,-23.5664,-46.703,76869,14,44,25,29,43,23,25,41,NORMAL,9304.0,,,,
0a6e33077b4f2fa038f4ede5b1e3cdbc,1-87ee8ba813db404eb805996c9ed88c93,2019-8-16,Pinheiros,-23.5664,-46.703,76411,44,9,32,32,24,43,33,34,REABASTECER,9226.0,,,,
0a6e33077b4f2fa038f4ede5b1e5aece,1-196db71fd91449f113c6fef51badd417,2018-3-4,Butantã,-23.5844,-46.7252,65426,66,27,26,39,24,22,43,3,REABASTECER,9424.0,,,,
0a6e33077b4f2fa038f4ede5b1e7c31d,1-48874a5ad8182fd3fabd3e282095d370,2019-8-29,Pinheiros,-23.5664,-46.703,78594,7,55,12,36,9,43,24,19,NORMAL,9239.0,,,,
0a6e33077b4f2fa038f4ede5b1ec40e8,1-1314d419579c78543e124211ab465ef2,2018-5-24,Butantã,-23.5844,-46.7252,66363,76,38,29,43,30,14,29,26,NORMAL,9504.0,,,,
0a6e33077b4f2fa038f4ede5b1fcb906,1-aee2da7673ca2feb2be98eb68fbe6f38,2018-12-5,Butantã,-23.5844,-46.7252,67560,64,61,48,2,5,12,40,16,REABASTECER,9695.0,,,,
0a7c6ebfa4241fb9de34c6076000b06b,1-dfad3cfb87f270d0e4179e3c4402968f,2019-3-8,Ana Rosa,-23.5813,-46.6383,63921,27,56,15,16,24,17,26,26,NORMAL,11948.0,,,,
0a7c6ebfa4241fb9de34c607600c757b,1-dc3e871ef307d9fa62cac9f69b2efb5c,2018-4-10,Ana Rosa,-23.5813,-46.6383,63898,74,23,47,7,43,18,25,40,NORMAL,11620.0,,,,
0a7c6ebfa4241fb9de34c607600e1b53,1-6390343117c6d6484dbfd6d525ef3784,2019-9-11,Ana Rosa,-23.5813,-46.6383,63722,86,19,28,15,29,27,20,34,NORMAL,12131.0,,,,
0a7c6ebfa4241fb9de34c60760125e89,1-69a2aeaa8be7760c6772aa17557a1d9c,2018-6-13,Barra Funda,-23.5542,-46.6707,149930,25,6,45,8,27,31,38,33,NORMAL,5203.0,,,,
